"text"
</s><s>Assistant: 状态:本规则3.1.5条规定的竞买时间内临时停市,时间:当日,交易品种:债券,操作:竞买,结果:不再进行
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本规则3.1.5条规定的竞买时间内债券停牌的，当日该债券竞买不再进行。
</s><s>Assistant: 状态:本规则3.1.5条规定的竞买时间内债券停牌,时间:当日,交易品种:债券,操作:竞买,结果:不再进行
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 交易一方将协商一致的交易要素通过交易系统发送给交易对手方，经交易对手方确认后，由交易系统确认成交。
</s><s>Assistant: 操作人:交易一方,操作部分:协商一致的交易要素,系统:交易系统,操作:发送,操作人:交易对手方,事件:经交易对手方确认后,系统:交易系统,操作:确认成交
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 做市商或者本所认可的其他机构与不同对手方针对同一交易品种达成两笔数量相同但交易方向相反的交易意向的，可以将两笔交易合并向交易系统申报，申报要素应当符合本规则第4.5.3条的规定。
</s><s>Assistant: 操作人:做市商,or:或者,操作人:本所认可的其他机构,操作人:不同对手方,交易品种:同一交易品种,数量:数量相同,value:交易方向相反,结果:可以,操作部分:两笔交易,操作:合并,操作:申报,结合规则:本规则第4.5.3条
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 合并申报经前述两笔交易的对手方分别确认后，由交易系统确认成交。
</s><s>Assistant: 操作部分:合并申报,事件:经前述两笔交易的对手方分别确认后,系统:交易系统,操作:确认成交
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券在9：25前临时停牌的，当日复牌时对已接受的申报实行开盘集合匹配，复牌后继续当日交易。
</s><s>Assistant: 交易品种:债券,状态:在9：25前临时停牌,时间:当日复牌时,操作部分:已接受的申报,操作:开盘集合匹配,时间:复牌后,操作:继续,操作部分:当日交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券在9:30及其后临时停牌的，当日复牌时对已接受的申报实行盘中临时停牌复牌集合匹配，复牌后继续当日交易。
</s><s>Assistant: 交易品种:债券,状态:在9:30及其后临时停牌,时间:当日复牌时,操作部分:已接受的申报,操作:盘中临时停牌复牌集合匹配,时间:复牌后,操作:继续,操作部分:当日交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 匹配成交方式临时停牌期间，可以申报，也可以撤销申报。
</s><s>Assistant: 交易方式:匹配成交,时间:临时,时间:停牌期间,操作:申报,操作:撤销申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 点击成交、询价成交、协商成交方式临时停牌期间，本所不接受相应的交易申报，但接受符合要求的撤销申报。
</s><s>Assistant: 交易方式:点击成交,交易方式:询价成交,交易方式:协商成交,时间:临时停牌期间,系统:本所,操作:不接受,操作部分:相应的交易申报,操作:接受,操作部分:符合要求的撤销申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券全天停牌的，停牌期间，交易系统不接受相关交易申报。
</s><s>Assistant: 状态:债券全天停牌的,时间:停牌期间,系统:交易系统,操作:不接受,操作部分:相关交易申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 设定转股、换股条款的债券，债券持有人在转（换）股期内可以通过交易系统或者本所认可的其他方式进行转（换）股申报，将持有的债券转换为相应的股票或者股份。
</s><s>Assistant: 交易品种:设定转股、换股条款的债券,操作人:债券持有人,时间:转（换）股期内,结果:可以,系统:交易系统,or:或者,系统:本所认可的其他方式,操作:转（换）股申报,交易品种:债券,操作:转换为,操作部分:相应的股票,or:或者,操作部分:股份
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 设定投资者回售选择权的债券，回售条件满足时，债券持有人在回售申报期内可以通过交易系统或者本所认可的其他方式进行债券回售申报，将持有的债券全部或者部分回售给发行人，回售申报当日可以撤单。
</s><s>Assistant: 交易品种:设定投资者回售选择权的债券,状态:回售条件满足,操作人:债券持有人,时间:回售申报期内,结果:可以,系统:交易系统,or:或者,系统:本所认可的其他方式,操作:债券回售申报,交易品种:债券,数量:全部,or:或者,数量:部分,操作:回售,操作人:发行人,操作部分:回售申报,时间:当日,结果:可以,操作:撤单
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 回售申报期内，债券持有人未做回售申报或者撤销回售申报的，视为继续持有债券。
</s><s>Assistant: 时间:回售申报期内,操作人:债券持有人,操作:未做,操作部分:回售申报,or:或者,操作:撤销,操作部分:回售申报,结果:继续持有债券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 发行人拟开展债券回售后转售业务的，可根据相关安排通过交易系统或者本所认可的其他方式实施转售。
</s><s>Assistant: 操作人:发行人,状态:拟开展债券回售后转售业务,value:相关安排,系统:交易系统,or:或者,value:本所认可的其他方式,操作:转售
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券分期偿还采取减少实际面额的方式办理。
</s><s>Assistant: value:债券分期偿还,value:减少实际面额,key:方式
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本所可根据市场情况采取减少持仓或者其他方式办理。
</s><s>Assistant: 系统:本所,value:减少持仓,or:或者,value:其他方式
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券分期偿还采取减少实际面额方式的，按照以下规定办理：(一)债券持仓数量保持不变，债券实际面额根据已偿还比例相应减少，计算公式为：实际面额=100元×未偿还比例；(二)本所在权益登记日次一交易日作除权处理，除权参考价格的计算公式为：除权参考价格=前收盘价格-100元×本次偿还比例；(三)债券发行人认为有必要调整上述公式的，可以向本所提出调整申请并说明理由，经本所同意的，债券发行人应当向市场公布该次除权适用的除权参考价格计算公式；(四)除权日即时行情中显示的该债券的前收盘价为除权参考价，本所另有规定的除外。
</s><s>Assistant: value:债券分期偿还,value:减少实际面额,key:方式,数量:债券持仓数量,op:不变,价格:债券实际面额,op:减少,key:实际面额,op:=,价格:100元×未偿还比例,系统:本所,时间:权益登记日次一交易日,操作:除权处理,key:除权参考价格,op:=,价格:前收盘价格-100元×本次偿还比例,操作人:债券发行人,状态:认为有必要调整上述公式,结果:可以,系统:本所,操作:提出,操作部分:调整申请,操作:说明,操作部分:理由,事件:经本所同意,操作人:债券发行人,操作:公布,操作部分:该次除权适用的除权参考价格计算公式,时间:除权日,key:即时行情中显示的该债券的前收盘价,价格:除权参考价,系统:本所
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券分期偿还采取减少持仓方式的，债券实际面额保持不变，债券持仓数量根据已偿还比例相应减少。
</s><s>Assistant: value:债券分期偿还,value:减少持仓,价格:债券实际面额,op:不变,数量:债券持仓数量,op:减少
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 由此计算的减少数量不为100元面额整数倍时，本次按照向下取整的原则予以偿还，剩余未偿还部分按募集说明书约定存续并享有相应权益。
</s><s>Assistant: key:减少数量,op:不为,数量:100元面额整数倍,value:向下取整的原则,操作:偿还,操作部分:剩余未偿还部分,value:募集说明书约定,操作:存续
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 采用全价价格交易的债券发生付息的，本所在权益登记日次一交易日对该债券作除息处理。
</s><s>Assistant: value:全价价格,交易品种:债券,事件:发生付息,系统:本所,时间:权益登记日次一交易日,操作部分:该债券,操作:除息
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 除息日即时行情中显示的该债券的前收盘价为除息参考价，其中除息参考价=前收盘价-本次支付的利息。
</s><s>Assistant: 时间:除息日,key:即时行情中显示的该债券的前收盘价,价格:除息参考价,key:除息参考价,op:=,价格:前收盘价-本次支付的利息
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券投资者可以通过本所交易系统提交转托管申报，将持有的已上市流通跨市场债券在不同登记结算机构间进行托管转移。
</s><s>Assistant: 操作人:债券投资者,结果:可以,系统:本所交易系统,操作:提交,操作部分:转托管申报,操作部分:持有的已上市流通跨市场债券,value:不同登记结算机构间,操作:托管转移
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 会员经纪客户可以以同一证券账户在单个或者多个会员的不同证券营业部买入债券，买入的债券可以在单个或者多个会员的不同证券营业部之间进行托管转移。
</s><s>Assistant: 操作人:会员经纪客户,结果:可以,value:以同一证券账户在单个或者多个会员的不同证券营业部,操作:买入,交易品种:债券,操作:买入,交易品种:债券,结果:可以,value:在单个或者多个会员的不同证券营业部之间,操作:托管转移
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 开盘价为当日第一笔成交价格。
</s><s>Assistant: key:开盘价,价格:当日第一笔成交价格
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 收盘价为当日15:30（含）前最后一笔交易（含）前一小时内的成交量加权平均价，15:30之后的成交数据不纳入收盘价计算。
</s><s>Assistant: key:收盘价,价格:当日15:30（含）前最后一笔交易（含）前一小时内的成交量加权平均价,操作部分:15:30之后的成交数据,结果:不纳入,操作:收盘价计算
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当日无成交的，以前收盘价为当日收盘价。
</s><s>Assistant: 状态:当日无成交,价格:前收盘价,时间:当日,key:收盘价
</s>"
